Date,returns,msci,sentiment
2018-07-01,0.016858526625359315,0.9319066147859922,0.384255595199481
2018-08-01,0.13563322088429747,0.8988326848249026,0.3236674669867947
2018-09-01,-0.01469189562520658,0.9747081712062253,0.263745940093829
2018-10-01,-0.045896592304526355,0.9455252918287935,-0.583441340782123
2018-11-01,-0.14318115702910816,0.9241245136186769,0.2967751703255107
2018-12-01,-0.10787910356517093,0.9396887159533072,-0.6283554203780145
2019-01-01,0.08070836501786365,0.8015564202334629,-0.3826412325752019
2019-02-01,0.03597153023719615,0.8521400778210115,0.1229795714997509
2019-03-01,0.056779196569227655,0.9416342412451362,-0.142254836557705
2019-04-01,0.043519139510214896,0.9182879377431905,0.1396901626646011
2019-05-01,-0.1125863216950401,0.9727626459143968,-0.3759684314370272
2019-06-01,0.10599401554693509,0.9377431906614784,-0.7745617420066151
