Date,returns,msci,sentiment
2019-10-01,0.6326066765725943,0.0447470817120621,0.8190854203431426
2019-11-01,0.5662212123610921,0.02529182879377434,0.2773360728437356
2019-12-01,0.6402136721793833,0.04863813229571978,0.2031550558876605
2020-01-01,0.5544137144568553,0.009727626459143934,0.7774812210691132
2020-02-01,0.0974319395404691,0.023346303501945664,0.5832588317672966
2020-03-01,0.1302601370590966,-0.23151750972762652,0.2576298269131201
2020-04-01,0.7582289704504312,-0.3365758754863813,0.6499557777736051
2020-05-01,0.583779624589907,0.00972762645914399,0.6007418942929826
2020-06-01,0.7159744855072034,0.11284046692607008,0.2255974032854411
2020-07-01,0.7980561213414006,-0.10894941634241229,0.068943989080199
2020-08-01,0.8496507287594353,0.03112840466926059,0.3159771061075954
2020-09-01,0.1749996962018792,0.12256809338521402,0.49899008360777
2020-10-01,0.27217705312331,0.027237354085603016,0.2763540899978425
2020-11-01,0.6974130450657552,-0.09533073929961078,0.3120886241189497
2020-12-01,0.7371296649975563,0.07392996108949412,0.3465314448214472
2021-01-01,0.4094023577673689,-0.0330739299610896,0.6540380649155821
2021-02-01,0.227380938809648,-0.04280155642023331,0.299148107269878
2021-03-01,0.4236321138919698,0.1575875486381324,0.0587860611634156
2021-04-01,0.5771663012850623,0.06614785992217875,0.7326072146177953
2021-05-01,0.3012797545841727,-0.10505836575875471,0.4003114529855356
2021-06-01,0.1634698365736308,0.05058365758754846,0.7228915099471112
2021-07-01,1.0,-0.08365758754863806,0.3320485849529579
2021-08-01,0.4989853148787831,-0.2120622568093385,0.3291434535396983
2021-09-01,0.2189967183340188,0.04863813229571967,0.3329569344782823
2021-10-01,0.5265148169996984,-0.021400778210116378,0.8023916228895751
2021-11-01,0.6347554435302878,-0.08365758754863811,0.0264755093751083
2021-12-01,0.6066586244081533,0.06225680933852101,0.2635613669788793
2022-01-01,0.0031736910686253,-0.06614785992217881,0.0301814394164313
2022-02-01,0.5763720566270687,-0.0856031128404671,0.3702283843476459
2022-03-01,0.5411246600095173,-0.0661478599221787,0.2420700011607836
2022-04-01,0.1219966092417784,0.11284046692607011,0.2444708734175004
2022-05-01,0.2656364148511519,-0.1322957198443582,0.3407044950678401
2022-06-01,0.1545055543336609,-0.1634241245136185,0.3408068225733806
2022-07-01,0.8392300170962994,0.0291828793774318,0.2925695585092237
2022-08-01,0.3169557314341744,0.13035019455252939,0.2500910878318805
2022-09-01,0.0429337919418121,0.00778210116731512,0.8696018424028747
2022-10-01,0.6767213145998914,0.0252918287937742,0.4547139995487456
2022-11-01,0.3551635349244824,-0.0622568093385214,0.2510247842803725
2022-12-01,0.0729151936687896,0.06031128404669259,0.054482097091309
